63	0.517	244.58799	896.04797	-22.31410	324.77281	913.63170	-66.99955	233.54763	507.57663	-112.43385	191.48958	118.39383	-138.90482	61.93797	48.18156	-17.14593	179.09357	850.92442	29.10682	78.42133	459.50074	138.85566	-35.55847	75.43349	326.76549	-182.04815	44.99527	207.79953	173.77412	1016.51014	-52.47920	108.79489	1079.80208	-87.16119	37.22877	1139.68698	-126.12824	-35.98751	1187.03789	-169.05364	-114.40493	1239.36792	-212.62546	-195.06149	1276.89576	-244.06561	-331.56198	1358.64608	-232.89642	-68.76839	1237.95938	-215.41020	7.62140	1301.66730	-298.81652	147.21227	1102.30725	-407.92742	332.31453	1031.38733	-576.57863	351.69520	1056.82041	-600.54673	357.86045	1060.21903	-636.69498	362.94857	1058.19551	-661.68531	367.87012	1052.75278	-682.36184	358.31626	1044.56230	-601.21205	392.36419	1043.44737	-641.97605	405.40555	1036.54710	-675.02591	404.37679	1032.55835	-695.12921	397.36238	1029.45998	-711.46937	358.78618	1032.36906	-599.51717	392.25272	1024.68799	-638.35904	406.42170	1015.54552	-674.07300	405.15089	1009.95926	-698.15893	397.46143	1006.19282	-715.95637	358.36946	1023.81624	-597.23887	388.35192	1009.60534	-629.95235	400.58448	999.99991	-660.66225	399.29643	993.74227	-683.67279	392.03689	989.78896	-700.30154	355.95638	1013.72891	-593.75209	382.38257	994.58721	-621.48394	391.86350	984.40365	-645.28001	390.77188	978.63389	-661.67929	384.25358	974.43817	-676.18825	-109.93109	1202.76796	-180.71966	-167.77964	1094.65851	-141.15853	43.40053	1059.51170	-297.62266	231.45557	1040.96612	-474.53484	255.88313	1070.60844	-485.55972	291.67436	1078.57008	-482.11615	317.19319	1079.82476	-480.80663	338.97514	1077.20094	-480.64618	259.74773	1059.17363	-492.54915	307.37792	1065.79035	-515.12771	343.22297	1063.86059	-519.75295	362.80971	1062.05514	-513.90390	377.20169	1060.15219	-503.17767	259.83332	1046.96519	-494.19704	306.33591	1046.81726	-517.11400	345.31015	1043.07101	-522.29141	368.87372	1040.10557	-515.29728	384.58853	1037.64070	-503.59122	258.66430	1038.21071	-494.90930	299.28401	1030.59453	-516.42911	333.03805	1025.65233	-521.03750	355.65225	1021.90136	-514.34192	370.37374	1019.16174	-503.35936	256.04770	1027.61686	-494.09778	291.65898	1014.23537	-513.75932	318.17386	1007.69450	-517.50415	334.42006	1003.70889	-512.64679	347.31779	1000.56284	-502.93322 
64	0.525	245.75100	895.42702	-24.48950	326.04658	913.16727	-68.91343	234.78617	507.02425	-113.48256	192.14245	117.83988	-138.97547	62.40549	47.81873	-17.30390	180.16839	850.16574	26.69746	79.14252	458.96041	136.89894	-35.70837	75.64521	325.81131	-182.45889	45.46398	207.10163	174.84062	1015.79700	-54.79554	109.89110	1079.11373	-89.48793	38.38419	1139.06678	-128.45889	-34.72379	1186.57954	-171.39002	-113.04698	1239.07356	-214.93408	-193.91310	1276.46600	-245.99496	-330.54554	1357.92826	-234.34481	-67.38841	1237.85795	-217.43416	9.50272	1302.86909	-299.36108	152.12412	1106.22568	-409.47801	339.39806	1043.07184	-578.81724	358.30875	1069.58158	-601.98061	364.60064	1074.08305	-637.98625	369.87973	1072.84417	-662.98818	375.04840	1068.06977	-683.76927	365.22222	1057.50472	-602.92699	399.52218	1058.27443	-643.48717	412.91433	1052.56310	-676.62348	412.09668	1049.08646	-696.83129	405.25229	1046.25881	-713.29220	365.97121	1045.28521	-601.55173	399.83447	1039.42820	-640.36764	414.42246	1031.57337	-676.21905	413.42371	1026.60027	-700.45177	405.92874	1023.12778	-718.39138	365.74416	1036.66748	-599.50282	396.24370	1024.03999	-632.38738	408.87788	1015.54404	-663.26122	407.87160	1009.87103	-686.43678	400.80409	1006.19086	-703.21032	363.55072	1026.43711	-596.29920	390.58312	1008.66593	-624.35698	400.44021	999.34384	-648.35244	399.58051	993.98748	-664.90503	393.24749	990.02622	-679.56122	-108.64696	1202.16298	-183.37776	-167.00291	1093.69271	-145.58920	45.87191	1062.26030	-300.53984	235.78674	1049.25414	-475.95294	259.85507	1079.48680	-486.13249	295.49206	1087.90582	-482.21053	320.97725	1089.51267	-480.65373	342.79423	1087.21119	-480.36061	263.94998	1068.26318	-493.33001	311.66143	1076.07155	-515.34945	347.56884	1074.77614	-519.70423	367.13116	1073.13821	-513.72560	381.46031	1071.22089	-502.91812	264.23361	1056.09547	-495.23659	310.92257	1057.13191	-517.74809	349.99073	1054.07913	-522.66647	373.53726	1051.31640	-515.53332	389.18936	1048.83609	-503.74678	263.20287	1047.34178	-496.14513	304.11092	1040.79486	-517.46973	337.97297	1036.45648	-521.88989	360.58461	1032.90072	-515.08016	375.25373	1030.14644	-504.03136	260.73983	1036.69513	-495.58197	296.71174	1024.27037	-515.21487	323.35264	1018.20740	-518.86840	339.61610	1014.36145	-513.95651	352.47844	1011.20086	-504.20082 
65	0.533	246.93701	894.78500	-26.53000	327.35936	912.65509	-70.67168	235.98509	506.44968	-114.43163	192.77730	117.26345	-138.92690	62.83947	47.42458	-17.36497	181.24497	849.41410	24.41902	79.91560	458.38483	134.96619	-35.84935	75.81156	324.82223	-182.77480	45.82556	206.27957	175.95337	1015.05706	-57.05256	111.04048	1078.38542	-91.79228	39.59606	1138.38911	-130.79986	-33.40771	1186.03827	-173.75716	-111.64016	1238.67020	-217.29785	-192.69681	1275.92470	-248.02608	-329.48415	1357.05897	-235.91399	-65.96301	1237.63344	-219.52403	11.37391	1303.87128	-300.03653	157.00047	1109.81448	-410.80699	346.12741	1054.23771	-580.74209	364.52073	1081.75409	-603.13531	370.86570	1087.30905	-638.98417	376.28255	1086.82524	-663.98265	381.65230	1082.69864	-684.85130	371.71640	1069.86769	-604.35103	406.16826	1072.45419	-644.70680	419.83555	1067.89347	-677.90904	419.18804	1064.91131	-698.20187	412.48386	1062.34399	-714.76283	372.74234	1057.63782	-603.28033	406.90352	1053.54728	-642.06153	421.82800	1046.94059	-678.02600	421.05193	1042.56052	-702.38101	413.71883	1039.37114	-720.43969	372.70606	1048.96806	-601.45035	403.63517	1037.88337	-634.48955	416.59924	1030.46493	-665.50402	415.82719	1025.35843	-688.81989	408.92110	1021.94185	-705.71598	370.73621	1038.61204	-598.51649	398.29703	1022.18460	-626.87745	408.47353	1013.70243	-651.05052	407.81140	1008.74819	-667.73690	401.63675	1005.01405	-682.51975	-107.30849	1201.48139	-186.06035	-166.10728	1092.68059	-149.94553	48.34972	1064.87980	-303.40137	240.15746	1057.61536	-477.07802	263.84000	1088.43468	-486.36396	299.30486	1097.31296	-481.92803	324.74699	1099.27763	-480.10093	346.59380	1097.30695	-479.65743	268.17356	1077.43851	-493.76981	315.95095	1086.46989	-515.16990	351.91148	1085.82567	-519.22068	371.44312	1084.35699	-513.09944	385.70389	1082.42085	-502.20520	268.66419	1065.32206	-495.94230	315.52943	1067.57919	-517.99350	354.68267	1065.23952	-522.61740	378.20519	1062.68221	-515.33007	393.78878	1060.18191	-503.45731	267.77845	1056.57591	-497.05367	308.97165	1051.13688	-518.13936	342.93529	1047.42070	-522.34167	365.53833	1044.06343	-515.40383	380.14993	1041.29052	-504.28373	265.47714	1045.88264	-496.74884	301.81180	1034.45414	-516.31886	328.57560	1028.88559	-519.85954	344.85287	1025.18256	-514.88401	357.67583	1022.00439	-505.08229 
66	0.542	248.16200	894.19403	-28.42490	328.70237	912.17545	-72.30542	237.14462	505.93780	-115.37721	193.40171	116.74612	-138.81308	63.27797	47.08872	-17.34592	182.37151	848.73629	22.31927	80.73709	457.88288	133.20780	-35.94929	75.98805	323.86398	-183.02736	46.08399	205.49001	177.09533	1014.34871	-59.21535	112.20916	1077.66863	-94.02030	40.81496	1137.69987	-133.07742	-32.10070	1185.45786	-176.06349	-110.25854	1238.19681	-219.60867	-191.47470	1275.32434	-250.06823	-328.45714	1356.07879	-237.62721	-64.56618	1237.32979	-221.58064	13.17423	1304.69360	-300.75930	161.78668	1113.12896	-411.90137	352.45147	1064.92140	-582.36744	370.28822	1093.38007	-604.02099	376.62301	1099.94169	-639.70113	382.13154	1100.18470	-664.68307	387.66219	1096.68608	-685.62430	377.75609	1081.69246	-605.49498	412.27263	1086.03240	-645.64447	426.14900	1082.58571	-678.89429	425.63607	1080.08078	-699.25537	419.04640	1077.76318	-715.89891	379.05615	1069.46665	-604.71514	413.42865	1067.08860	-643.45242	428.61744	1061.69224	-679.50808	428.02109	1057.88539	-703.96429	420.82172	1054.96802	-722.12250	379.21088	1060.75661	-603.09459	410.49224	1051.17635	-636.27236	423.72333	1044.80473	-667.40656	423.14409	1040.24684	-690.84141	416.37295	1037.08398	-707.84120	377.46724	1050.29080	-600.41850	405.48724	1035.18145	-629.06097	415.93320	1027.51829	-653.39210	415.43862	1022.95490	-670.19534	409.39901	1019.44016	-685.08736	-105.98118	1200.76009	-188.66117	-165.17625	1091.66199	-154.12508	49.44651	1064.22556	-307.41468	241.45612	1057.55183	-480.89184	265.09919	1088.42999	-490.08240	300.54551	1097.35392	-485.59025	325.98266	1099.35449	-483.73304	347.83211	1097.41727	-483.27218	269.45753	1077.45792	-497.50941	317.24197	1086.61441	-518.84048	353.20752	1086.03637	-522.85663	372.73531	1084.58430	-516.71920	386.98822	1082.64537	-505.81517	269.96949	1065.34734	-499.70954	316.85314	1067.72968	-521.70836	356.01464	1065.46257	-526.29836	379.53387	1062.92547	-518.99337	395.10951	1060.42219	-507.11080	269.09869	1056.60240	-500.84210	310.32152	1051.27742	-521.89899	344.29517	1047.62464	-526.07581	366.89654	1044.28694	-519.12309	381.50138	1041.51126	-507.99479	266.81399	1045.90484	-500.56442	303.18623	1034.57922	-520.12443	329.96233	1029.06116	-523.65115	346.24045	1025.37229	-518.66789	359.05860	1022.19159	-508.86071 
67	0.550	249.36399	893.60100	-30.29700	330.01566	911.67875	-73.93283	238.22982	505.43143	-116.42401	194.00937	116.22972	-138.77178	63.72748	46.72500	-17.38672	183.48315	848.07466	20.26813	81.47112	457.44485	131.59693	-36.09360	76.18379	322.98057	-183.29605	46.25312	204.76803	178.20823	1013.62354	-61.39552	113.34874	1076.92640	-96.28112	42.00533	1136.97735	-135.40070	-30.82136	1184.83851	-178.42285	-108.90381	1237.67934	-221.97978	-190.27780	1274.67756	-252.17428	-327.43446	1355.08262	-239.39436	-63.19828	1236.97856	-223.69608	14.94074	1305.36113	-301.59879	166.51093	1116.21879	-412.89516	358.39273	1075.14175	-583.86231	375.66432	1104.48359	-604.78288	381.94681	1112.02339	-640.27850	387.51269	1112.97670	-665.23070	393.17138	1110.09511	-686.23164	383.38730	1092.99810	-606.50954	417.90438	1099.03164	-646.43917	431.93718	1096.67355	-679.71836	431.53072	1094.64092	-700.13440	425.03539	1092.57631	-716.84818	384.94983	1080.78817	-606.01466	419.46477	1080.07062	-644.69157	434.85908	1075.85864	-680.81782	434.40790	1072.61991	-705.35882	427.31988	1069.97854	-723.60288	385.28900	1072.04758	-604.59978	416.85529	1063.93315	-637.89835	430.30089	1058.58761	-669.13357	429.88046	1054.57442	-692.67119	423.22293	1051.66949	-709.76165	383.76558	1061.48613	-602.17697	412.17942	1047.66765	-631.08211	422.85111	1040.81004	-655.55524	422.49848	1036.63617	-672.46300	416.57452	1033.34543	-687.45234	-104.67905	1200.00202	-191.31834	-164.24612	1090.65688	-158.23366	50.24966	1062.88546	-311.64061	242.24645	1056.17093	-485.13040	265.92924	1086.99199	-494.40990	301.39338	1095.87062	-489.96897	326.83526	1097.83570	-488.13882	348.68207	1095.86551	-487.69317	270.26389	1075.99685	-501.81664	318.04340	1085.03209	-523.21035	354.00440	1084.38928	-527.25725	373.53540	1082.92033	-521.13405	387.79501	1080.98320	-510.23848	270.75506	1063.88069	-503.99059	317.62267	1066.14173	-526.03634	356.77648	1063.80362	-530.65623	380.29826	1061.24600	-523.36663	395.88061	1058.74462	-511.49246	269.86967	1055.13465	-505.10313	311.06532	1049.69927	-526.18497	345.02952	1045.98447	-530.38400	367.63187	1042.62691	-523.44409	382.24233	1039.85298	-512.32272	267.56860	1044.44128	-504.79989	303.90570	1033.01613	-524.36733	330.67002	1027.44869	-527.90575	346.94684	1023.74546	-522.92889	359.76880	1020.56639	-513.12616 
68	0.558	250.53200	893.00903	-32.12420	331.26688	911.17896	-75.56744	239.27506	504.93185	-117.61283	194.62901	115.71958	-138.90579	64.22332	46.34535	-17.57903	184.59745	847.42412	18.31801	82.21763	457.03940	130.16770	-36.08906	76.34449	322.21994	-183.36423	46.38840	204.10446	179.24934	1012.87232	-63.54466	114.39879	1076.13701	-98.51602	43.08948	1136.18545	-137.70159	-29.66257	1184.12710	-180.76038	-107.68400	1237.04511	-224.33295	-189.19545	1273.92179	-254.30453	-326.51617	1354.01084	-241.30397	-61.96796	1236.50399	-225.81078	16.57039	1305.77957	-302.51368	171.01779	1118.96523	-413.78648	363.85767	1084.73672	-585.18339	380.70521	1114.68998	-605.57664	386.92603	1122.92188	-640.92907	392.51582	1124.38063	-665.85148	398.25164	1121.94049	-686.88739	388.60807	1103.35605	-607.48167	423.09041	1110.59363	-647.24087	437.21057	1109.01292	-680.52910	436.86789	1107.31780	-700.97710	430.43174	1105.43423	-717.73510	390.35895	1091.16518	-607.18896	424.94186	1091.63233	-645.80896	440.45661	1088.26715	-681.97247	440.09442	1085.43492	-706.56517	433.07701	1082.99130	-724.86400	390.83138	1082.40832	-605.92040	422.57220	1075.34446	-639.29242	436.14834	1070.73362	-670.58821	435.82734	1067.11073	-694.19062	429.24262	1064.39089	-711.33964	389.46809	1071.78532	-603.67804	418.13836	1058.89624	-632.75881	428.95371	1052.61709	-657.32395	428.69251	1048.72313	-674.30002	422.84396	1045.59360	-689.35336	-103.49965	1199.15068	-193.93467	-163.42060	1089.59727	-162.20579	54.41061	1070.48315	-312.19780	246.42168	1063.76049	-485.67146	268.98072	1096.01824	-492.55981	303.93595	1106.05430	-486.75752	329.22729	1108.94185	-484.20591	351.12300	1107.84029	-483.35265	273.93272	1085.66899	-500.49157	321.73920	1097.90006	-520.16768	357.77418	1098.96470	-523.38181	377.21333	1097.93094	-516.88856	391.30394	1095.93152	-505.78632	274.98005	1073.73372	-503.35882	322.17476	1079.20986	-524.10419	361.48268	1078.74779	-527.91287	384.92884	1076.72137	-520.22361	400.34338	1074.15483	-508.14605	274.48766	1065.04057	-505.00248	316.31991	1062.55191	-525.37252	350.49288	1060.48027	-528.96623	373.06185	1057.63935	-521.69485	387.53325	1054.80616	-510.40785	272.63265	1054.26326	-505.38115	309.83125	1045.51238	-524.70705	336.87613	1041.26030	-527.92260	353.18345	1037.93371	-522.78225	365.91380	1034.70204	-512.87786 
69	0.567	251.65800	892.44003	-33.85340	332.45640	910.67193	-77.15234	240.22905	504.43769	-118.80421	195.19037	115.21778	-139.10764	64.70403	45.97571	-17.79210	185.68706	846.82583	16.51470	82.95137	456.68622	128.89206	-36.00756	76.51454	321.57681	-183.31468	46.49567	203.51713	180.25848	1012.14917	-65.59458	115.42057	1075.37326	-100.66267	44.14897	1135.41439	-139.92797	-28.52528	1183.42683	-183.03921	-106.48135	1236.41402	-226.64470	-188.12424	1273.16977	-256.40633	-325.56728	1353.00982	-243.16906	-60.75704	1236.01594	-227.89470	18.20689	1306.06298	-303.45144	175.40189	1121.47455	-414.59133	369.00108	1093.78395	-586.31291	385.30883	1124.47245	-606.04092	391.43459	1133.55737	-641.20051	397.04031	1135.64222	-666.07478	402.85967	1133.75144	-687.14428	393.43063	1113.33376	-608.16415	427.83965	1122.05652	-647.68808	442.04742	1121.44057	-680.97087	441.77408	1120.16615	-701.45043	435.40536	1118.50998	-718.25814	395.41403	1101.17510	-608.12151	430.05116	1103.10829	-646.64724	445.69259	1100.79522	-682.83876	445.42898	1098.47023	-707.48584	438.49260	1096.27527	-725.84698	396.05172	1092.40431	-607.03452	427.98200	1086.64574	-640.47649	441.70026	1082.94892	-671.83157	441.49118	1079.81372	-695.50495	434.99063	1077.32694	-712.72133	394.88800	1081.71274	-605.01685	423.85208	1069.98310	-634.29656	434.82987	1064.42550	-658.96328	434.67384	1060.88226	-676.01729	428.91339	1057.95629	-691.14535	-102.33887	1198.32524	-196.48451	-162.60871	1088.60304	-166.02504	56.22117	1072.23303	-314.88369	248.23018	1065.50275	-488.35933	270.35075	1098.22429	-494.43412	305.11245	1108.65612	-488.18446	330.34014	1111.86494	-485.39743	352.24363	1111.07027	-484.41300	275.50991	1088.11311	-502.53901	323.25949	1101.44824	-521.62722	359.29533	1103.11109	-524.56612	378.70369	1102.23299	-517.95887	392.74770	1100.21655	-506.80081	276.75458	1076.25550	-505.64010	324.00054	1082.85057	-525.93849	363.33566	1083.04772	-529.47976	386.75729	1081.21220	-521.66877	402.12697	1078.62855	-509.53781	276.40312	1067.59129	-507.46298	318.40375	1066.13711	-527.58516	352.62720	1064.64486	-530.98017	375.18673	1061.99063	-523.60963	389.62269	1059.14257	-512.28106	274.71184	1056.79767	-508.07297	312.16593	1048.99344	-527.31066	339.29229	1045.20829	-530.42181	355.61257	1042.01931	-525.23560	368.32295	1038.77528	-515.30961 
70	0.575	252.72200	891.93802	-35.54530	333.55806	910.20249	-78.76013	241.11562	503.97816	-120.03006	195.74808	114.75092	-139.44126	65.18615	45.66068	-18.12048	186.73995	846.32367	14.80812	83.66714	456.41243	127.66832	-35.88082	76.66635	320.82722	-183.23552	46.54515	202.85300	181.20758	1011.49509	-67.59943	116.35964	1074.66433	-102.74771	45.08425	1134.66854	-142.06254	-27.59089	1182.68012	-185.17324	-105.54817	1235.66692	-228.77703	-187.19189	1272.41032	-258.55164	-324.73962	1352.03648	-245.11490	-59.82384	1235.27055	-230.02633	19.56610	1305.99089	-304.50174	179.37790	1123.56611	-415.48202	373.49400	1102.02967	-587.50189	389.42145	1133.22932	-606.73258	395.47421	1142.93191	-641.73945	401.08556	1145.47141	-666.57015	406.95792	1143.98062	-687.65703	397.69261	1122.23260	-609.01337	432.03683	1132.01312	-648.34560	446.29655	1132.09470	-681.61176	446.06781	1131.13072	-702.10883	439.74429	1129.64839	-718.94980	399.83647	1110.10194	-609.15370	434.49715	1113.08201	-647.59139	450.21678	1111.53029	-683.78969	450.01729	1109.57993	-708.46984	443.13539	1107.57523	-726.87319	400.58854	1101.32470	-608.20007	432.63739	1096.50097	-641.67651	446.44575	1093.46632	-673.06310	446.31017	1090.69172	-696.78198	439.86638	1088.38346	-714.04450	399.56349	1090.58905	-606.34806	428.71968	1079.69257	-635.75872	439.80335	1074.65887	-660.49048	439.71725	1071.37559	-677.59693	434.01646	1068.60601	-692.77695	-101.40480	1197.57662	-198.61888	-161.98186	1087.69634	-169.36253	57.70740	1073.72363	-317.19614	251.37220	1072.30691	-488.94740	273.06896	1105.43976	-494.27524	307.64810	1116.22875	-487.63154	332.81332	1119.73124	-484.64084	354.72007	1119.21984	-483.54716	278.41187	1095.55665	-502.54081	326.07450	1109.90914	-521.10117	362.09919	1112.12394	-523.80315	381.48176	1111.38778	-517.10351	395.49171	1109.35312	-505.90600	279.83784	1083.77847	-505.85890	327.09704	1091.40885	-525.75978	366.44425	1092.21526	-529.07304	389.84642	1090.55434	-521.16522	405.18449	1087.95237	-508.99822	279.61658	1075.14649	-507.84760	321.74183	1074.65422	-527.75464	356.00061	1073.69849	-530.98273	378.55452	1071.21558	-523.53568	392.96700	1068.35167	-512.18124	278.07865	1064.34414	-508.67160	315.74123	1057.42411	-527.84050	342.93399	1054.07293	-530.86857	359.26862	1051.01102	-525.65103	371.96880	1047.75416	-515.71621 
71	0.583	253.79000	891.51199	-37.22430	334.65637	909.77732	-80.38202	241.99269	503.56069	-121.22953	196.33658	114.32785	-139.83502	65.73538	45.41094	-18.45794	187.79566	845.92349	13.13642	84.37433	456.21828	126.38874	-35.64998	76.84916	319.99241	-183.05530	46.61160	202.11122	182.19775	1010.94463	-69.56724	117.34705	1074.06920	-104.79061	46.07569	1134.04606	-144.15444	-26.59390	1182.06270	-187.26888	-104.54624	1235.05393	-230.87612	-186.18624	1271.79227	-260.66718	-323.83455	1351.22667	-247.12578	-58.82151	1234.66398	-232.11308	21.01984	1306.07673	-305.43628	183.32781	1125.74058	-416.20735	377.76492	1110.04164	-588.49625	393.21476	1141.87290	-607.07028	399.16483	1152.36958	-641.86502	404.77360	1155.49509	-666.62937	410.70277	1154.52108	-687.73055	401.66677	1131.05922	-609.55421	435.91014	1142.17804	-648.61790	450.21936	1143.15492	-681.84855	450.03876	1142.59703	-702.36117	443.76681	1141.34929	-719.24039	404.00729	1118.97006	-609.93242	438.67595	1123.27793	-648.23681	454.47601	1122.70425	-684.42880	454.34729	1121.24435	-709.14328	447.52798	1119.49660	-727.59606	404.90010	1110.18885	-609.15264	437.07596	1106.55411	-642.65744	450.98144	1104.37093	-674.07192	450.92846	1102.06890	-697.84165	444.55031	1100.00198	-715.15904	404.04635	1099.40316	-607.51712	433.42198	1089.56964	-637.08363	444.62500	1085.21105	-661.88969	444.61926	1082.26920	-679.05837	438.98820	1079.71154	-694.30146	-100.40609	1196.95404	-200.72964	-161.24493	1086.95706	-172.47204	59.24992	1075.18822	-319.29472	254.69760	1079.90143	-488.95481	275.98938	1113.40129	-493.57447	310.39549	1124.50959	-486.56858	335.49940	1128.27917	-483.39302	357.40567	1128.02871	-482.20288	281.49733	1103.73986	-501.99240	329.05575	1119.03815	-520.05805	365.06092	1121.76336	-522.54505	384.42034	1121.15360	-515.76623	398.40368	1119.09475	-504.53993	283.09040	1092.04340	-505.51710	330.33832	1100.64052	-525.04719	369.68669	1102.01143	-528.15489	393.07169	1100.50661	-520.16548	408.38589	1097.87994	-507.97374	282.98969	1083.44700	-507.66344	325.20896	1083.85780	-527.37216	359.49171	1083.40025	-530.45136	382.04127	1081.07118	-522.94168	396.43708	1078.18559	-511.57160	281.59507	1072.64266	-508.69110	319.43162	1066.55664	-527.80024	346.67900	1063.61002	-530.75718	363.02758	1060.66305	-525.51721	375.72287	1057.38857	-515.58192 
72	0.592	254.82700	891.09596	-38.82160	335.69237	909.36133	-81.98120	243.03786	503.14452	-122.84773	197.39595	113.91213	-141.49729	66.77785	45.15982	-20.04507	188.83305	845.50647	11.53872	85.08081	455.99845	125.16612	-35.31884	76.94254	319.14987	-182.81112	46.52999	201.42258	183.23749	1010.53300	-71.15432	118.40413	1073.66114	-106.40324	47.16757	1133.65073	-145.81062	-25.42774	1181.71461	-188.99750	-103.31838	1234.74882	-232.66268	-185.07085	1271.36895	-262.29042	-322.82632	1350.61354	-248.72666	-57.58712	1234.50034	-233.67362	22.61617	1306.49427	-306.02707	187.28440	1128.18572	-416.59681	381.89461	1118.03249	-589.10620	396.87998	1150.43517	-607.06245	402.71612	1161.66452	-641.64710	408.31027	1165.33380	-666.34006	414.28262	1164.84176	-687.44581	405.50022	1139.80000	-609.73205	439.62262	1152.16348	-648.52656	453.96075	1153.97477	-681.70971	453.81687	1153.79431	-702.22941	447.58795	1152.76365	-719.13920	408.02637	1127.75717	-610.33001	442.67741	1133.30410	-648.49068	458.53404	1133.64296	-684.66088	458.46162	1132.63940	-709.39833	451.69523	1131.12964	-727.89155	409.05265	1118.97771	-609.71137	441.32640	1116.45726	-643.22438	455.30681	1115.06957	-674.65081	455.32174	1113.20777	-698.45912	448.99980	1111.36466	-715.82233	408.36216	1108.15176	-608.27713	437.92566	1099.31850	-637.97185	449.22822	1095.59223	-662.83574	449.29115	1092.96922	-680.05590	443.72088	1090.60851	-695.35301	-99.21572	1196.47374	-202.73379	-160.33503	1086.38572	-175.45283	60.86401	1076.58232	-321.35782	261.41380	1103.91213	-482.72517	282.30905	1137.74473	-486.68308	316.54831	1149.15163	-479.34735	341.59139	1153.17332	-476.00513	363.49430	1153.17081	-474.72995	287.96817	1128.29759	-495.24275	335.40418	1144.48548	-512.84914	371.38241	1147.69389	-515.14194	390.72146	1147.20491	-508.29552	404.68550	1145.12490	-497.04911	289.71884	1116.68381	-498.96083	336.93260	1126.19340	-518.14752	376.27284	1128.09942	-521.07047	399.64347	1126.74410	-513.01253	414.94151	1124.09610	-500.80513	289.73235	1108.12498	-501.25454	332.01941	1109.39154	-520.78066	366.31687	1109.40696	-523.72715	388.86413	1107.22558	-516.16641	403.25023	1104.32160	-504.78872	288.47491	1097.32362	-502.47288	326.45732	1092.03082	-521.52875	353.75019	1089.46944	-524.42438	370.11340	1086.63334	-519.16893	382.80947	1083.34438	-509.23942 
73	0.600	256.03500	890.71800	-40.43320	336.90037	908.98337	-83.59281	244.22950	502.76471	-124.40379	198.51962	113.52715	-142.77713	67.88332	44.94047	-21.25086	190.04105	845.12851	9.92711	85.87342	455.84786	123.95295	-34.82966	77.05000	318.25194	-182.40913	46.42579	200.68890	184.44549	1010.15504	-72.76593	119.51344	1073.15757	-108.05787	48.17350	1132.98417	-147.52599	-24.49546	1180.86289	-190.79460	-102.48693	1233.69472	-234.52510	-184.43775	1269.98304	-264.01278	-322.32129	1349.01456	-250.50738	-56.75073	1233.71743	-235.31998	23.73050	1306.24901	-306.82283	190.60829	1129.93188	-417.27330	385.32208	1125.03648	-589.89510	399.86488	1157.96065	-607.25677	405.59557	1169.87334	-641.62978	411.17753	1174.05234	-666.24437	417.19211	1174.01419	-687.34383	408.64342	1147.49976	-610.09389	442.64796	1161.03008	-648.60142	457.01435	1163.62614	-681.72017	456.90783	1163.80053	-702.24015	450.72318	1162.97383	-719.17736	411.34548	1135.50709	-610.89598	445.97669	1142.21925	-648.88711	461.88790	1143.41726	-685.01508	461.87194	1142.84315	-709.76631	455.15953	1141.55721	-728.29608	412.49832	1126.73401	-610.42791	444.86198	1125.26553	-643.91681	458.91424	1124.62770	-675.33535	458.99654	1123.18067	-699.17233	452.73147	1121.54826	-716.57718	411.96295	1115.87588	-609.18322	441.70202	1107.99045	-638.96932	453.09964	1104.86163	-663.87214	453.22985	1102.53971	-681.13510	447.72040	1100.36481	-696.48171	-98.30255	1195.27243	-204.79681	-159.68457	1085.10380	-178.44699	62.13277	1077.06069	-323.51856	263.24759	1107.55854	-483.60999	283.77261	1141.68570	-486.92391	317.84254	1153.36336	-479.23435	342.82121	1157.61618	-475.70170	364.71622	1157.84276	-474.31567	289.58148	1132.44128	-495.60377	336.91426	1149.44696	-512.70998	372.86411	1153.10102	-514.76904	392.17379	1152.72321	-507.83327	406.10561	1150.62332	-496.55065	291.48337	1120.90895	-499.49695	338.67822	1131.26027	-518.29047	378.00784	1133.66052	-520.98323	401.35280	1132.44313	-512.82942	416.62032	1129.77523	-500.58820	291.60623	1112.38848	-501.92625	333.97095	1114.44767	-521.21508	368.27998	1114.90063	-523.98698	390.81354	1112.85589	-516.34760	405.17619	1109.93489	-504.94467	290.47871	1101.59430	-503.32239	328.61204	1097.03886	-522.26707	355.94631	1094.83495	-525.06458	372.31508	1092.10195	-519.77193	384.99932	1088.79988	-509.83167 
